1.608000 -0.037195 -0.292832 -0.014263 -0.038272 
1.612000 -0.041192 -0.299272 -0.017921 -0.042291 
1.616000 -0.045188 -0.305728 -0.021574 -0.046309 
1.620000 -0.049184 -0.312200 -0.025222 -0.050327 
1.624000 -0.053179 -0.318688 -0.028865 -0.054344 
1.628000 -0.057172 -0.325192 -0.032503 -0.058361 
1.632000 -0.061165 -0.331712 -0.036136 -0.062377 
1.636000 -0.065157 -0.338248 -0.039763 -0.066393 
1.640000 -0.069148 -0.344800 -0.043385 -0.070408 
1.644000 -0.073138 -0.351368 -0.047002 -0.074423 
1.648000 -0.077127 -0.357952 -0.050613 -0.078436 
1.652000 -0.081114 -0.364552 -0.054218 -0.082449 
1.656000 -0.085101 -0.371168 -0.057818 -0.086461 
1.660000 -0.089085 -0.377800 -0.061411 -0.090473 
1.664000 -0.093069 -0.384448 -0.064999 -0.094483 
1.668000 -0.097051 -0.391112 -0.068580 -0.098492 
1.672000 -0.101031 -0.397792 -0.072155 -0.102500 
1.676000 -0.105010 -0.404488 -0.075724 -0.106507 
1.680000 -0.108987 -0.411200 -0.079286 -0.110512 
1.684000 -0.112962 -0.417928 -0.082841 -0.114517 
1.688000 -0.116936 -0.424672 -0.086390 -0.118520 
1.692000 -0.120907 -0.431432 -0.089932 -0.122521 
1.696000 -0.124877 -0.438208 -0.093468 -0.126522 
1.700000 -0.128844 -0.445000 -0.096996 -0.130520 
1.704000 -0.132810 -0.451808 -0.100517 -0.134517 
1.708000 -0.136774 -0.458632 -0.104031 -0.138513 
1.712000 -0.140735 -0.465472 -0.107537 -0.142507 
1.716000 -0.144694 -0.472328 -0.111036 -0.146499 
1.720000 -0.148651 -0.479200 -0.114528 -0.150489 
1.724000 -0.152605 -0.486088 -0.118012 -0.154478 
1.728000 -0.156557 -0.492992 -0.121488 -0.158465 
1.732000 -0.160506 -0.499912 -0.124956 -0.162449 
1.736000 -0.164453 -0.506848 -0.128416 -0.166432 
1.740000 -0.168397 -0.513800 -0.131868 -0.170413 
1.744000 -0.172339 -0.520768 -0.135312 -0.174391 
1.748000 -0.176278 -0.527752 -0.138748 -0.178368 
1.752000 -0.180214 -0.534752 -0.142175 -0.182342 
1.756000 -0.184147 -0.541768 -0.145593 -0.186314 
1.760000 -0.188077 -0.548800 -0.149003 -0.190283 
1.764000 -0.192004 -0.555848 -0.152404 -0.194251 
1.768000 -0.195928 -0.562912 -0.155796 -0.198215 
1.772000 -0.199849 -0.569992 -0.159180 -0.202178 
1.776000 -0.203767 -0.577088 -0.162554 -0.206137 
1.780000 -0.207681 -0.584200 -0.165918 -0.210095 
1.784000 -0.211592 -0.591328 -0.169274 -0.214049 
1.788000 -0.215500 -0.598472 -0.172620 -0.218001 
1.792000 -0.219404 -0.605632 -0.175956 -0.221950 
1.796000 -0.223305 -0.612808 -0.179283 -0.225896 
1.800000 -0.227202 -0.620000 -0.182600 -0.229839 
1.804000 -0.231096 -0.627208 -0.185907 -0.233780 
1.808000 -0.234986 -0.634432 -0.189204 -0.237717 
1.812000 -0.238872 -0.641672 -0.192491 -0.241651 
1.816000 -0.242754 -0.648928 -0.195767 -0.245583 
1.820000 -0.246632 -0.656200 -0.199034 -0.249511 
1.824000 -0.250507 -0.663488 -0.202289 -0.253436 
1.828000 -0.254377 -0.670792 -0.205534 -0.257358 
1.832000 -0.258244 -0.678112 -0.208769 -0.261276 
1.836000 -0.262106 -0.685448 -0.211992 -0.265191 
1.840000 -0.265964 -0.692800 -0.215205 -0.269103 
1.844000 -0.269818 -0.700168 -0.218406 -0.273011 
1.848000 -0.273667 -0.707552 -0.221596 -0.276916 
1.852000 -0.277512 -0.714952 -0.224775 -0.280817 
1.856000 -0.281353 -0.722368 -0.227943 -0.284715 
1.860000 -0.285189 -0.729800 -0.231099 -0.288609 
1.864000 -0.289021 -0.737248 -0.234243 -0.292499 
1.868000 -0.292848 -0.744712 -0.237375 -0.296386 
1.872000 -0.296670 -0.752192 -0.240496 -0.300269 
1.876000 -0.300487 -0.759688 -0.243604 -0.304147 
1.880000 -0.304300 -0.767200 -0.246701 -0.308022 
1.884000 -0.308108 -0.774728 -0.249785 -0.311894 
1.888000 -0.311911 -0.782272 -0.252856 -0.315761 
1.892000 -0.315709 -0.789832 -0.255916 -0.319624 
1.896000 -0.319502 -0.797408 -0.258962 -0.323483 
1.900000 -0.323290 -0.805000 -0.261996 -0.327337 
1.904000 -0.327072 -0.812608 -0.265017 -0.331188 
1.908000 -0.330850 -0.820232 -0.268025 -0.335034 
1.912000 -0.334622 -0.827872 -0.271019 -0.338876 
1.916000 -0.338388 -0.835528 -0.274001 -0.342714 
1.920000 -0.342150 -0.843200 -0.276969 -0.346547 
1.924000 -0.345905 -0.850888 -0.279924 -0.350376 
1.928000 -0.349656 -0.858592 -0.282865 -0.354201 
1.932000 -0.353400 -0.866312 -0.285792 -0.358021 
1.936000 -0.357140 -0.874048 -0.288705 -0.361836 
1.940000 -0.360873 -0.881800 -0.291605 -0.365647 
1.944000 -0.364600 -0.889568 -0.294490 -0.369453 
1.948000 -0.368322 -0.897352 -0.297361 -0.373254 
1.952000 -0.372038 -0.905152 -0.300218 -0.377051 
1.956000 -0.375748 -0.912968 -0.303060 -0.380843 
1.960000 -0.379452 -0.920800 -0.305888 -0.384629 
1.964000 -0.383150 -0.928648 -0.308701 -0.388411 
1.968000 -0.386841 -0.936512 -0.311499 -0.392189 
1.972000 -0.390527 -0.944392 -0.314282 -0.395961 
1.976000 -0.394206 -0.952288 -0.317050 -0.399728 
1.980000 -0.397879 -0.960200 -0.319803 -0.403490 
1.984000 -0.401545 -0.968128 -0.322540 -0.407247 
1.988000 -0.405206 -0.976072 -0.325262 -0.410998 
1.992000 -0.408859 -0.984032 -0.327968 -0.414745 
1.996000 -0.412506 -0.992008 -0.330659 -0.418486 
2.000000 -0.416147 -1.000000 -0.333333 -0.422222 
2.004000 -0.419781 -1.008008 -0.335992 -0.425953 
2.008000 -0.423408 -1.016032 -0.338634 -0.429678 
2.012000 -0.427028 -1.024072 -0.341261 -0.433398 
2.016000 -0.430642 -1.032128 -0.343871 -0.437112 
2.020000 -0.434248 -1.040200 -0.346464 -0.440821 
